C Model number | time (yr)  |  Temperature (GK)  | density (cm^-3) 
C 23000  7370594.14951  0.316553370411  2678.30008957
C Mass coordinate that is really used
C 1.04809785662
D PM   139    0.0
D PM   140    0.0
D PM   141    0.0
D PM   143    0.0
D PM   144    0.0
D PM   145    3.51362959256e-19
D PM   146    2.99980850663e-23
D PM   147    4.18631477311e-15
D PM   148    8.8663427433e-21
D PM   149    1.03548937908e-20
D PM   150    1.85830694605e-27
D PM   151    2.91664229966e-25
D PM   152    0.0
D PM   153    0.0
D PM   154    0.0
D SM   140    0.0
D SM   141    0.0
D SM   142    0.0
D SM   143    0.0
D SM   144    3.70610517172e-16
D SM   145    1.94641751943e-20
D SM   146    2.63098666611e-17
D SM   147    4.6074584375e-11
D SM   148    1.86580072899e-10
D SM   149    2.59789867742e-11
D SM   150    1.05851663499e-10
D SM   151    8.69379954984e-15
D SM   152    1.21187511006e-11
D SM   153    1.47326714486e-18
D SM   154    1.31872826182e-14
D SM   155    1.07261674434e-23
D SM   156    0.0
D SM   157    0.0
D SM   158    0.0
D EU   143    0.0
D EU   145    0.0
D EU   146    0.0
D EU   147    0.0
D EU   148    0.0
D EU   149    0.0
D EU   150    0.0
D EU   151    8.70251047792e-12
D EU   152    1.71005990629e-18
D EU   153    1.7444807556e-11
D EU   154    7.75889275916e-18
D EU   155    8.53763598083e-20
D EU   156    1.40299431725e-27
D EU   157    0.0
D EU   158    0.0
D EU   159    0.0
D GD   144    0.0
D GD   145    0.0
D GD   146    0.0
D GD   147    0.0
D GD   148    0.0
D GD   149    0.0
D GD   150    0.0
D GD   151    0.0
D GD   152    3.89413325758e-11
D GD   153    3.29474206987e-15
D GD   154    4.31154205878e-11
D GD   155    1.69685711378e-11
D GD   156    6.7470858978e-11
D GD   157    1.39431849336e-11
D GD   158    9.44136305694e-11
D GD   159    6.3792251731e-18
D GD   160    1.13092234102e-14
D GD   161    1.1224323511e-24
D GD   162    0.0
D TB   147    0.0
D TB   148    0.0
D TB   150    0.0
D TB   151    0.0
D TB   152    0.0
D TB   153    0.0
D TB   154    0.0
D TB   155    0.0
D TB   156    0.0
D TB   157    1.50499984355e-11
D TB   158    1.15269024018e-15
D TB   159    2.92786280394e-11
D TB   160    7.28017473652e-18
D TB   161    2.25690032892e-21
D TB   162    0.0
D TB   163    0.0
D TB   164    0.0
D TB   165    0.0
D DY   148    0.0
D DY   149    0.0
D DY   150    0.0
D DY   151    0.0
D DY   152    0.0
D DY   153    0.0
D DY   154    0.0
D DY   155    0.0
D DY   156    0.0
D DY   157    0.0
D DY   158    1.44190042662e-11
D DY   159    2.52692334108e-15
D DY   160    4.80702718165e-11
D DY   161    2.35634221963e-11
D DY   162    9.06666189111e-11
D DY   163    4.10636200467e-11
D DY   164    1.85682867016e-10
D DY   165    1.00986682857e-18
